year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
2014,may,12,35.0,42.0,24.0, ,30.0,66.0,9.0,0.0,30.04,30.06,30.01,71.0,89.0,53.0,10.0,10.0,10.0,25.0,5.0,21.0
2014,may,13,30.0,39.0,21.0, ,24.0,59.0,7.0,0.0,30.07,30.12,30.04,72.0,95.0,52.0,10.0,10.0,10.0,20.0,4.0,15.0
2014,may,14,32.0,38.0,19.0, ,22.0,41.0,5.0,0.0,30.04,30.11,30.0,78.0,100.0,57.0,10.0,10.0,10.0,22.0,4.0,16.0
2014,may,15,39.0,48.0,30.0, ,28.0,56.0,8.0,0.0,30.0,30.03,29.96,82.0,102.0,63.0,10.0,10.0,10.0,45.0,6.0,22.0
2014,may,16,49.0,51.0,44.0, ,57.0,75.0,36.0,0.0,29.98,30.02,29.93,67.0,81.0,55.0,10.0,10.0,10.0,0.0,6.0,23.0
2014,may,17,49.0,52.0,47.0, ,71.0,94.0,46.0,0.0,29.95,29.98,29.91,61.0,73.0,51.0,9.0,10.0,5.0,28.0,7.0,22.0
2014,may,18,48.0,52.0,43.0, ,64.0,86.0,38.0,0.0,29.93,29.94,29.9,60.0,73.0,48.0,10.0,10.0,9.0,33.0,9.0,26.0
2014,may,19,48.0,51.0,42.0, ,66.0,86.0,40.0,0.0,29.96,29.99,29.92,58.0,71.0,46.0,10.0,10.0,10.0,28.0,7.0,23.0
2014,may,20,49.0,52.0,43.0,Rain,71.0,88.0,42.0,0.0,30.0,30.03,29.97,60.0,68.0,53.0,10.0,10.0,7.0,31.0,7.0,24.0
2014,may,21,49.0,51.0,47.0, ,72.0,82.0,58.0,0.0,30.0,30.02,29.98,58.0,64.0,53.0,10.0,10.0,10.0,21.0,4.0,14.0
2014,may,22,51.0,52.0,50.0, ,74.0,87.0,51.0,0.0,30.0,30.04,29.96,62.0,71.0,55.0,10.0,10.0,8.0,0.0,6.0,15.0
2014,may,23,51.0,53.0,48.0, ,75.0,84.0,51.0,0.0,30.01,30.04,29.99,62.0,72.0,53.0,10.0,10.0,10.0,0.0,7.0,22.0
2014,may,24,52.0,53.0,51.0, ,75.0,88.0,56.0,0.0,30.0,30.03,29.94,62.0,71.0,55.0,10.0,10.0,10.0,23.0,5.0,21.0
2014,may,25,52.0,54.0,51.0, ,67.0,83.0,46.0,0.0,29.94,29.99,29.87,66.0,77.0,57.0,10.0,10.0,7.0,0.0,6.0,18.0
2014,may,26,50.0,53.0,47.0, ,62.0,80.0,28.0,0.0,29.94,29.98,29.91,68.0,84.0,53.0,10.0,10.0,8.0,0.0,5.0,16.0
2014,may,27,49.0,53.0,46.0, ,65.0,88.0,34.0,0.0,29.95,29.99,29.91,66.0,79.0,54.0,9.0,10.0,5.0,25.0,6.0,21.0
2014,may,28,42.0,46.0,28.0, ,45.0,77.0,16.0,0.0,29.89,29.94,29.84,66.0,81.0,50.0,10.0,10.0,9.0,33.0,11.0,25.0
2014,may,29,41.0,50.0,32.0, ,41.0,80.0,17.0,0.0,29.9,29.94,29.86,68.0,82.0,53.0,10.0,10.0,8.0,0.0,5.0,16.0
2014,may,30,48.0,50.0,43.0,Fog,78.0,96.0,44.0,0.0,29.92,29.96,29.89,60.0,73.0,48.0,6.0,10.0,0.0,0.0,3.0,18.0
2014,may,31,47.0,49.0,43.0, ,71.0,88.0,47.0,0.0,29.94,29.96,29.92,59.0,71.0,48.0,8.0,10.0,5.0,56.0,8.0,21.0
