,year,month,day,dew_point_f_avg,dew_point_f_high,dew_point_f_low,events,humidity_%_avg,humidity_%_high,humidity_%_low,precip_in_sum,sea_level_press_in_avg,sea_level_press_in_high,sea_level_press_in_low,temp_f_avg,temp_f_high,temp_f_low,visibility_mi_avg,visibility_mi_high,visibility_mi_low,wind_gust_mph_high,wind_mph_avg,wind_mph_high
15,2016,may,16,51.0,52.0,48.0, ,79.0,97.0,51.0,0.0,29.94,29.98,29.88,61.0,72.0,51.0,8.0,10.0,1.0,0.0,5.0,22.0
16,2016,may,17,53.0,54.0,51.0, ,75.0,89.0,53.0,0.0,29.93,29.98,29.9,64.0,73.0,55.0,9.0,10.0,3.0,16.0,4.0,9.0
17,2016,may,18,54.0,56.0,52.0,Fog,83.0,100.0,45.0,0.0,29.97,30.01,29.93,65.0,79.0,53.0,5.0,10.0,0.0,0.0,3.0,14.0
18,2016,may,19,51.0,54.0,46.0, ,77.0,93.0,57.0,0.0,29.92,29.98,29.87,60.0,68.0,55.0,8.0,10.0,2.0,25.0,6.0,21.0
19,2016,may,20,46.0,48.0,44.0, ,65.0,75.0,45.0,0.0,29.9,29.98,29.84,60.0,66.0,54.0,10.0,10.0,7.0,26.0,10.0,18.0
20,2016,may,21,46.0,50.0,41.0, ,68.0,86.0,42.0,0.0,30.03,30.1,29.98,56.0,69.0,45.0,10.0,10.0,10.0,30.0,5.0,22.0
21,2016,may,22,47.0,51.0,41.0, ,69.0,86.0,39.0,0.0,30.06,30.1,30.01,58.0,71.0,46.0,10.0,10.0,10.0,31.0,8.0,24.0
22,2016,may,23,48.0,52.0,42.0, ,67.0,86.0,41.0,0.0,29.95,30.01,29.91,59.0,73.0,46.0,10.0,10.0,10.0,30.0,8.0,23.0
23,2016,may,24,51.0,53.0,49.0, ,74.0,90.0,54.0,0.0,29.99,30.07,29.93,60.0,69.0,55.0,9.0,10.0,3.0,0.0,6.0,16.0
24,2016,may,25,51.0,52.0,49.0, ,69.0,82.0,51.0,0.0,30.11,30.14,30.06,63.0,69.0,57.0,10.0,10.0,10.0,26.0,8.0,21.0
25,2016,may,26,50.0,52.0,45.0, ,75.0,88.0,53.0,0.0,30.06,30.12,30.01,60.0,70.0,50.0,10.0,10.0,4.0,0.0,6.0,22.0
26,2016,may,27,51.0,53.0,51.0, ,75.0,87.0,49.0,0.0,29.94,30.01,29.86,64.0,73.0,55.0,8.0,10.0,2.0,0.0,5.0,16.0
27,2016,may,28,53.0,55.0,51.0, ,77.0,90.0,56.0,0.0,29.88,29.95,29.82,62.0,71.0,54.0,8.0,10.0,2.0,0.0,3.0,12.0
28,2016,may,29,54.0,54.0,53.0, ,76.0,89.0,57.0,0.0,30.0,30.04,29.95,64.0,71.0,57.0,9.0,10.0,3.0,0.0,5.0,14.0
29,2016,may,30,53.0,55.0,52.0, ,75.0,88.0,50.0,0.0,29.98,30.03,29.93,65.0,75.0,55.0,10.0,10.0,10.0,0.0,6.0,16.0
30,2016,may,31,53.0,55.0,51.0,Fog,79.0,97.0,47.0,0.0,29.88,29.92,29.85,65.0,77.0,53.0,7.0,10.0,0.0,0.0,4.0,14.0
